# timestamp,sensor,value,x,y,z
171.750,turbidity,0.753441,8.373,-13.703,-104.357
171.800,temperature,2.605829,8.326,-13.660,-104.334
172.000,temperature,2.645287,8.135,-13.482,-104.239
172.000,turbidity,0.645575,8.135,-13.482,-104.239
172.000,h2s,0.984127,8.135,-13.482,-104.239
172.000,ph,7.900972,8.135,-13.482,-104.239
172.200,temperature,2.607396,7.943,-13.293,-104.144
172.250,turbidity,0.586736,7.895,-13.244,-104.120
172.400,temperature,2.791051,7.750,-13.094,-104.048
172.500,turbidity,1.024221,7.654,-12.990,-104.000
172.500,h2s,1.866907,7.654,-12.990,-104.000
172.600,temperature,2.887244,7.557,-12.884,-103.952
172.750,turbidity,0.896259,7.411,-12.721,-103.878
172.800,temperature,2.948290,7.362,-12.665,-103.854
173.000,temperature,3.012171,7.167,-12.436,-103.756
173.000,turbidity,1.044644,7.167,-12.436,-103.756
173.000,h2s,1.557665,7.167,-12.436,-103.756
173.000,ph,7.890391,7.167,-12.436,-103.756
173.200,temperature,3.125222,6.971,-12.197,-103.657
173.250,turbidity,0.780339,6.922,-12.135,-103.632
173.400,temperature,3.420029,6.775,-11.948,-103.557
173.500,turbidity,1.422025,6.676,-11.820,-103.507
173.500,h2s,2.484789,6.676,-11.820,-103.507
173.600,temperature,3.471481,6.577,-11.690,-103.457
173.750,turbidity,1.125736,6.429,-11.491,-103.381
173.800,temperature,3.598037,6.379,-11.423,-103.356
174.000,temperature,3.800736,6.180,-11.147,-103.254
174.000,turbidity,1.469191,6.180,-11.147,-103.254
174.000,h2s,3.153541,6.180,-11.147,-103.254
174.000,ph,7.776647,6.180,-11.147,-103.254
174.200,temperature,3.989445,5.981,-10.863,-103.152
174.250,turbidity,1.369225,5.931,-10.790,-103.126
174.400,temperature,4.130103,5.781,-10.570,-103.049
174.500,turbidity,0.955459,5.680,-10.420,-102.997
174.500,h2s,3.970728,5.680,-10.420,-102.997
174.600,temperature,4.479545,5.580,-10.268,-102.945
174.750,turbidity,1.892898,5.429,-10.037,-102.867
174.800,temperature,4.677620,5.378,-9.959,-102.841
175.000,temperature,4.968830,5.176,-9.642,-102.736
175.000,turbidity,1.881198,5.176,-9.642,-102.736
175.000,h2s,4.694720,5.176,-9.642,-102.736
175.000,ph,7.663236,5.176,-9.642,-102.736
175.200,temperature,5.337287,4.974,-9.317,-102.631
175.250,turbidity,1.637902,4.923,-9.235,-102.605
175.400,temperature,5.522945,4.771,-8.985,-102.525
175.500,turbidity,1.964250,4.669,-8.817,-102.472
175.500,h2s,5.877726,4.669,-8.817,-102.472
175.600,temperature,5.900676,4.567,-8.646,-102.419
175.750,turbidity,2.788210,4.414,-8.388,-102.339
175.800,temperature,6.332301,4.363,-8.301,-102.312
176.000,temperature,6.765085,4.158,-7.949,-102.205
176.000,turbidity,2.311684,4.158,-7.949,-102.205
176.000,h2s,7.633431,4.158,-7.949,-102.205
176.000,ph,7.416543,4.158,-7.949,-102.205
176.200,temperature,7.119944,3.953,-7.591,-102.098
176.250,turbidity,2.884329,3.902,-7.500,-102.071
176.400,temperature,7.579298,3.748,-7.226,-101.990
176.500,turbidity,3.889287,3.645,-7.042,-101.935
176.500,h2s,9.577091,3.645,-7.042,-101.935
176.600,temperature,8.121167,3.542,-6.856,-101.881
176.750,turbidity,3.746759,3.387,-6.576,-101.800
176.800,temperature,8.709484,3.335,-6.481,-101.772
177.000,temperature,9.128515,3.129,-6.101,-101.663
177.000,turbidity,4.136679,3.129,-6.101,-101.663
177.000,h2s,11.392616,3.129,-6.101,-101.663
177.000,ph,7.137445,3.129,-6.101,-101.663
177.200,temperature,9.635304,2.922,-5.716,-101.554
177.250,turbidity,4.165882,2.870,-5.619,-101.526
177.400,temperature,10.188073,2.714,-5.327,-101.444
177.500,turbidity,4.105647,2.611,-5.130,-101.389
177.500,h2s,13.701043,2.611,-5.130,-101.389
177.600,temperature,10.814752,2.507,-4.933,-101.334
177.750,turbidity,5.001849,2.351,-4.635,-101.251
177.800,temperature,11.455609,2.299,-4.536,-101.224
178.000,temperature,12.151739,2.091,-4.135,-101.113
178.000,turbidity,4.982779,2.091,-4.135,-101.113
178.000,h2s,16.013870,2.091,-4.135,-101.113
178.000,ph,6.777979,2.091,-4.135,-101.113
178.200,temperature,12.594959,1.882,-3.730,-101.003
178.250,turbidity,5.316211,1.830,-3.629,-100.975
178.400,temperature,13.209719,1.674,-3.323,-100.892
178.500,turbidity,6.040211,1.569,-3.119,-100.836
178.500,h2s,18.532479,1.569,-3.119,-100.836
178.600,temperature,13.877944,1.465,-2.914,-100.781
178.750,turbidity,6.062891,1.308,-2.605,-100.697
178.800,temperature,14.379229,1.256,-2.502,-100.669
179.000,temperature,14.926059,1.047,-2.088,-100.558
179.000,turbidity,6.684907,1.047,-2.088,-100.558
179.000,h2s,20.782852,1.047,-2.088,-100.558
179.000,ph,6.428801,1.047,-2.088,-100.558
179.200,temperature,15.513336,0.838,-1.672,-100.447
179.250,turbidity,6.806276,0.785,-1.568,-100.419
179.400,temperature,15.937475,0.628,-1.255,-100.335
179.500,turbidity,7.274561,0.524,-1.046,-100.279
179.500,h2s,23.092766,0.524,-1.046,-100.279
179.600,temperature,16.338265,0.419,-0.837,-100.223
179.750,turbidity,7.396294,0.262,-0.523,-100.140
179.800,temperature,16.859853,0.209,-0.419,-100.112
180.000,temperature,17.083666,0.000,-0.000,-100.000
180.000,turbidity,7.761725,0.000,-0.000,-100.000
180.000,h2s,24.490025,0.000,-0.000,-100.000
180.000,ph,6.165746,0.000,-0.000,-100.000
180.200,temperature,17.526191,-0.209,0.419,-99.888
180.250,turbidity,8.390059,-0.262,0.523,-99.860
180.400,temperature,17.731726,-0.419,0.837,-99.777
180.500,turbidity,8.326539,-0.524,1.046,-99.721
180.500,h2s,25.211441,-0.524,1.046,-99.721
180.600,temperature,17.915548,-0.628,1.255,-99.665
180.750,turbidity,8.149738,-0.785,1.568,-99.581
180.800,temperature,18.052530,-0.838,1.672,-99.553
181.000,temperature,18.138250,-1.047,2.088,-99.442
181.000,turbidity,8.620713,-1.047,2.088,-99.442
181.000,h2s,25.716266,-1.047,2.088,-99.442
181.000,ph,6.045796,-1.047,2.088,-99.442
181.200,temperature,18.138658,-1.256,2.502,-99.331
181.250,turbidity,8.364519,-1.308,2.605,-99.303
181.400,temperature,18.136967,-1.465,2.914,-99.219
181.500,turbidity,8.560188,-1.569,3.119,-99.164
181.500,h2s,25.970044,-1.569,3.119,-99.164
181.600,temperature,17.988669,-1.674,3.323,-99.108
181.750,turbidity,7.701626,-1.830,3.629,-99.025
181.800,temperature,17.749861,-1.882,3.730,-98.997
182.000,temperature,17.627976,-2.091,4.135,-98.887
182.000,turbidity,7.700275,-2.091,4.135,-98.887
182.000,h2s,25.120705,-2.091,4.135,-98.887
182.000,ph,6.104118,-2.091,4.135,-98.887
182.200,temperature,17.407008,-2.299,4.536,-98.776
182.250,turbidity,7.887607,-2.351,4.635,-98.749
182.400,temperature,16.944187,-2.507,4.933,-98.666
182.500,turbidity,7.580295,-2.611,5.130,-98.611
182.500,h2s,24.300824,-2.611,5.130,-98.611
182.600,temperature,16.683881,-2.714,5.327,-98.556
182.750,turbidity,7.391365,-2.870,5.619,-98.474
182.800,temperature,16.264777,-2.922,5.716,-98.446
183.000,temperature,15.905513,-3.129,6.101,-98.337
183.000,turbidity,7.310911,-3.129,6.101,-98.337
183.000,h2s,22.684572,-3.129,6.101,-98.337
183.000,ph,6.337991,-3.129,6.101,-98.337
183.200,temperature,15.389362,-3.335,6.481,-98.228
183.250,turbidity,6.930806,-3.387,6.576,-98.200
183.400,temperature,14.962100,-3.542,6.856,-98.119
183.500,turbidity,6.839561,-3.645,7.042,-98.065
183.500,h2s,20.221517,-3.645,7.042,-98.065
183.600,temperature,14.459917,-3.748,7.226,-98.010
183.750,turbidity,6.528187,-3.902,7.500,-97.929
183.800,temperature,13.953182,-3.953,7.591,-97.902
184.000,temperature,13.481688,-4.158,7.949,-97.795
184.000,turbidity,5.685057,-4.158,7.949,-97.795
184.000,h2s,18.418421,-4.158,7.949,-97.795
184.000,ph,6.644159,-4.158,7.949,-97.795
184.200,temperature,12.873530,-4.363,8.301,-97.688
184.250,turbidity,5.014983,-4.414,8.388,-97.661
184.400,temperature,12.369731,-4.567,8.646,-97.581
184.500,turbidity,5.046417,-4.669,8.817,-97.528
184.500,h2s,16.060385,-4.669,8.817,-97.528
184.600,temperature,11.874173,-4.771,8.985,-97.475
184.750,turbidity,4.723893,-4.923,9.235,-97.395
184.800,temperature,11.352265,-4.974,9.317,-97.369
185.000,temperature,10.840056,-5.176,9.642,-97.264
185.000,turbidity,4.755234,-5.176,9.642,-97.264
185.000,h2s,14.420257,-5.176,9.642,-97.264
185.000,ph,6.951342,-5.176,9.642,-97.264
185.200,temperature,10.326223,-5.378,9.959,-97.159
185.250,turbidity,4.463521,-5.429,10.037,-97.133
185.400,temperature,9.905254,-5.580,10.268,-97.055
185.500,turbidity,4.111207,-5.680,10.420,-97.003
185.500,h2s,12.746650,-5.680,10.420,-97.003
185.600,temperature,9.380115,-5.781,10.570,-96.951
185.750,turbidity,4.044013,-5.931,10.790,-96.874
185.800,temperature,8.921492,-5.981,10.863,-96.848
186.000,temperature,8.554921,-6.180,11.147,-96.746
186.000,turbidity,4.413960,-6.180,11.147,-96.746
186.000,h2s,10.721102,-6.180,11.147,-96.746
186.000,ph,7.174107,-6.180,11.147,-96.746
186.200,temperature,8.251061,-6.379,11.423,-96.644
186.250,turbidity,3.358657,-6.429,11.491,-96.619
186.400,temperature,7.856771,-6.577,11.690,-96.543
186.500,turbidity,3.283497,-6.676,11.820,-96.493
186.500,h2s,9.099202,-6.676,11.820,-96.493
186.600,temperature,7.526201,-6.775,11.948,-96.443
186.750,turbidity,2.999823,-6.922,12.135,-96.368
186.800,temperature,7.125464,-6.971,12.197,-96.343
187.000,temperature,6.899513,-7.167,12.436,-96.244
187.000,turbidity,2.641623,-7.167,12.436,-96.244
187.000,h2s,7.948612,-7.167,12.436,-96.244
187.000,ph,7.413583,-7.167,12.436,-96.244
187.200,temperature,6.484116,-7.362,12.665,-96.146
187.250,turbidity,2.813672,-7.411,12.721,-96.122
187.400,temperature,6.225194,-7.557,12.884,-96.048
187.500,turbidity,2.397046,-7.654,12.990,-96.000
187.500,h2s,6.936636,-7.654,12.990,-96.000
187.600,temperature,6.074267,-7.750,13.094,-95.952
187.750,turbidity,2.099196,-7.895,13.244,-95.880
187.800,temperature,5.792020,-7.943,13.293,-95.856
188.000,temperature,5.595868,-8.135,13.482,-95.761
188.000,turbidity,1.984666,-8.135,13.482,-95.761
188.000,h2s,5.998800,-8.135,13.482,-95.761
188.000,ph,7.565912,-8.135,13.482,-95.761
188.200,temperature,5.367386,-8.326,13.660,-95.666
188.250,turbidity,2.353125,-8.373,13.703,-95.643
188.400,temperature,5.136243,-8.516,13.828,-95.573
188.500,turbidity,2.129339,-8.610,13.908,-95.526
188.500,h2s,4.953617,-8.610,13.908,-95.526
188.600,temperature,4.927573,-8.705,13.985,-95.480
188.750,turbidity,1.719422,-8.846,14.095,-95.411
188.800,temperature,4.732237,-8.893,14.131,-95.389
189.000,temperature,4.763071,-9.080,14.266,-95.298
189.000,turbidity,1.899652,-9.080,14.266,-95.298
189.000,h2s,4.264213,-9.080,14.266,-95.298
189.000,ph,7.707364,-9.080,14.266,-95.298
189.200,temperature,4.452107,-9.266,14.390,-95.208
189.250,turbidity,1.687599,-9.312,14.419,-95.185
189.400,temperature,4.476363,-9.451,14.502,-95.119
189.500,turbidity,1.694465,-9.543,14.554,-95.075
189.500,h2s,3.913643,-9.543,14.554,-95.075
189.600,temperature,4.292512,-9.635,14.604,-95.031
189.750,turbidity,1.366308,-9.772,14.672,-94.965
189.800,temperature,4.192606,-9.818,14.694,-94.944
190.000,temperature,4.090075,-10.000,14.772,-94.858
190.000,turbidity,1.183319,-10.000,14.772,-94.858
190.000,h2s,3.375700,-10.000,14.772,-94.858
190.000,ph,7.746385,-10.000,14.772,-94.858
190.200,temperature,4.016441,-10.181,14.839,-94.773
190.250,turbidity,1.348491,-10.226,14.854,-94.752
190.400,temperature,3.867147,-10.361,14.894,-94.689
190.500,turbidity,1.125388,-10.450,14.918,-94.647
190.500,h2s,3.349110,-10.450,14.918,-94.647
190.600,temperature,3.722780,-10.539,14.938,-94.606
190.750,turbidity,1.062616,-10.672,14.963,-94.544
190.800,temperature,3.732543,-10.717,14.970,-94.524
191.000,temperature,3.721616,-10.893,14.991,-94.443
191.000,turbidity,0.903588,-10.893,14.991,-94.443
191.000,h2s,2.763621,-10.893,14.991,-94.443
191.000,ph,7.795520,-10.893,14.991,-94.443
191.200,temperature,3.588394,-11.068,15.000,-94.363
191.250,turbidity,0.636140,-11.111,15.000,-94.343
191.400,temperature,3.644437,-11.242,14.997,-94.284
191.500,turbidity,1.102170,-11.328,14.991,-94.245
191.500,h2s,2.636623,-11.328,14.991,-94.245
191.600,temperature,3.538173,-11.414,14.982,-94.207
191.750,turbidity,1.552008,-11.543,14.963,-94.149
191.800,temperature,3.445207,-11.586,14.956,-94.130
192.000,temperature,3.473666,-11.756,14.918,-94.055
192.000,turbidity,1.442907,-11.756,14.918,-94.055
192.000,h2s,2.533843,-11.756,14.918,-94.055
192.000,ph,7.797071,-11.756,14.918,-94.055
192.200,temperature,3.455307,-11.924,14.868,-93.981
192.250,turbidity,1.664935,-11.966,14.854,-93.962
192.400,temperature,3.430187,-12.092,14.807,-93.908
192.500,turbidity,0.865590,-12.175,14.772,-93.872
192.500,h2s,2.063956,-12.175,14.772,-93.872
192.600,temperature,3.233693,-12.258,14.734,-93.836
192.750,turbidity,1.335890,-12.382,14.672,-93.783
192.800,temperature,3.205501,-12.423,14.650,-93.765
193.000,temperature,3.390760,-12.586,14.554,-93.696
193.000,turbidity,1.092154,-12.586,14.554,-93.696
193.000,h2s,2.146556,-12.586,14.554,-93.696
193.000,ph,7.824120,-12.586,14.554,-93.696
193.200,temperature,3.250889,-12.748,14.447,-93.628
193.250,turbidity,0.909396,-12.789,14.419,-93.611
193.400,temperature,3.363178,-12.909,14.329,-93.561
193.500,turbidity,1.413604,-12.989,14.266,-93.528
193.500,h2s,2.590413,-12.989,14.266,-93.528
193.600,temperature,3.358691,-13.068,14.200,-93.495
193.750,turbidity,1.074572,-13.187,14.095,-93.447
193.800,temperature,3.235661,-13.226,14.059,-93.431
194.000,temperature,3.239955,-13.383,13.908,-93.368
194.000,turbidity,0.597947,-13.383,13.908,-93.368
194.000,h2s,2.354171,-13.383,13.908,-93.368
194.000,ph,7.817073,-13.383,13.908,-93.368
194.200,temperature,3.325343,-13.538,13.745,-93.306
194.250,turbidity,1.354109,-13.576,13.703,-93.291
194.400,temperature,3.268695,-13.691,13.572,-93.245
194.500,turbidity,1.214592,-13.767,13.482,-93.216
194.500,h2s,2.106351,-13.767,13.482,-93.216
194.600,temperature,3.355837,-13.843,13.389,-93.186
194.750,turbidity,1.143698,-13.956,13.244,-93.143
194.800,temperature,3.375679,-13.993,13.195,-93.128
195.000,temperature,3.243585,-14.142,12.990,-93.072
195.000,turbidity,0.768610,-14.142,12.990,-93.072
195.000,h2s,2.339039,-14.142,12.990,-93.072
195.000,ph,7.846109,-14.142,12.990,-93.072
195.200,temperature,3.269611,-14.289,12.776,-93.017
195.250,turbidity,1.186355,-14.326,12.721,-93.003
195.400,temperature,3.324128,-14.435,12.551,-92.963
195.500,turbidity,1.565361,-14.507,12.436,-92.936
195.500,h2s,2.476926,-14.507,12.436,-92.936
195.600,temperature,3.221630,-14.579,12.317,-92.910
195.750,turbidity,1.230265,-14.686,12.135,-92.872
195.800,temperature,3.253215,-14.722,12.073,-92.859
196.000,temperature,3.311936,-14.863,11.820,-92.810
196.000,turbidity,3.632575,-14.863,11.820,-92.810
196.000,h2s,2.243469,-14.863,11.820,-92.810
196.000,ph,7.865935,-14.863,11.820,-92.810
196.200,temperature,3.472663,-15.002,11.558,-92.761
196.250,turbidity,0.886397,-15.037,11.491,-92.750
196.400,temperature,3.401161,-15.140,11.286,-92.715
196.500,turbidity,0.838768,-15.208,11.147,-92.692
196.500,h2s,2.514188,-15.208,11.147,-92.692
196.600,temperature,3.373377,-15.276,11.006,-92.669
196.750,turbidity,1.498693,-15.377,10.790,-92.636
196.800,temperature,3.372783,-15.410,10.717,-92.625
197.000,temperature,3.382394,-15.543,10.420,-92.583
197.000,turbidity,0.636574,-15.543,10.420,-92.583
197.000,h2s,2.555257,-15.543,10.420,-92.583
197.000,ph,7.812380,-15.543,10.420,-92.583
197.200,temperature,3.432157,-15.674,10.115,-92.541
197.250,turbidity,1.373206,-15.706,10.037,-92.531
197.400,temperature,3.448593,-15.803,9.801,-92.502
197.500,turbidity,0.407106,-15.867,9.642,-92.482
197.500,h2s,2.272628,-15.867,9.642,-92.482
197.600,temperature,3.488004,-15.931,9.480,-92.464
197.750,turbidity,1.267768,-16.025,9.235,-92.436
197.800,temperature,3.543090,-16.056,9.152,-92.427
198.000,temperature,3.533053,-16.180,8.817,-92.392
198.000,turbidity,1.536479,-16.180,8.817,-92.392
198.000,h2s,2.532679,-16.180,8.817,-92.392
198.000,ph,7.811651,-16.180,8.817,-92.392
198.200,temperature,3.595366,-16.303,8.475,-92.358
198.250,turbidity,1.042233,-16.333,8.388,-92.350
198.400,temperature,3.557446,-16.423,8.126,-92.325
198.500,turbidity,1.793205,-16.483,7.949,-92.310
198.500,h2s,2.964580,-16.483,7.949,-92.310
198.600,temperature,3.673815,-16.542,7.770,-92.295
198.750,turbidity,1.376068,-16.629,7.500,-92.273
198.800,temperature,3.642420,-16.658,7.409,-92.265
199.000,temperature,3.628245,-16.773,7.042,-92.238
199.000,turbidity,1.513793,-16.773,7.042,-92.238
199.000,h2s,3.080211,-16.773,7.042,-92.238
199.000,ph,7.789300,-16.773,7.042,-92.238
199.200,temperature,3.653563,-16.887,6.670,-92.211
199.250,turbidity,1.476497,-16.915,6.576,-92.205
199.400,temperature,3.610937,-16.998,6.292,-92.187
199.500,turbidity,1.384227,-17.053,6.101,-92.175
199.500,h2s,2.919607,-17.053,6.101,-92.175
199.600,temperature,3.634065,-17.107,5.909,-92.163
199.750,turbidity,1.442815,-17.188,5.619,-92.147
199.800,temperature,3.637573,-17.215,5.522,-92.142
200.000,temperature,3.616621,-17.321,5.130,-92.122
200.000,turbidity,0.372482,-17.321,5.130,-92.122
200.000,h2s,2.645051,-17.321,5.130,-92.122
200.000,ph,7.790184,-17.321,5.130,-92.122
200.200,temperature,3.587247,-17.424,4.735,-92.103
200.250,turbidity,1.486998,-17.450,4.635,-92.098
200.400,temperature,3.680034,-17.526,4.335,-92.086
200.500,turbidity,1.022729,-17.576,4.135,-92.078
200.500,h2s,2.328612,-17.576,4.135,-92.078
200.600,temperature,3.695658,-17.626,3.933,-92.070
200.750,turbidity,1.257114,-17.700,3.629,-92.060
200.800,temperature,3.658677,-17.724,3.527,-92.056
201.000,temperature,3.623169,-17.820,3.119,-92.044
201.000,turbidity,1.374730,-17.820,3.119,-92.044
201.000,h2s,2.576068,-17.820,3.119,-92.044
201.000,ph,7.807396,-17.820,3.119,-92.044
201.200,temperature,3.724097,-17.914,2.708,-92.033
201.250,turbidity,1.585825,-17.937,2.605,-92.030
201.400,temperature,3.562721,-18.006,2.295,-92.024
201.500,turbidity,0.991975,-18.052,2.088,-92.019
201.500,h2s,2.401939,-18.052,2.088,-92.019
201.600,temperature,3.588258,-18.097,1.880,-92.016
201.750,turbidity,1.104941,-18.163,1.568,-92.011
201.800,temperature,3.608549,-18.185,1.464,-92.010
202.000,temperature,3.470820,-18.271,1.046,-92.005
202.000,turbidity,1.126727,-18.271,1.046,-92.005
202.000,h2s,2.894885,-18.271,1.046,-92.005
202.000,ph,7.855946,-18.271,1.046,-92.005
202.200,temperature,3.528936,-18.355,0.628,-92.002
202.250,turbidity,1.259855,-18.376,0.523,-92.001
202.400,temperature,3.555292,-18.437,0.209,-92.000
202.500,turbidity,1.107406,-18.478,0.000,-92.000
202.500,h2s,2.087729,-18.478,0.000,-92.000
202.600,temperature,3.432380,-18.517,-0.209,-92.000
202.750,turbidity,1.326804,-18.576,-0.523,-92.001
202.800,temperature,3.405193,-18.596,-0.628,-92.002
203.000,temperature,3.326656,-18.672,-1.046,-92.005
203.000,turbidity,0.640651,-18.672,-1.046,-92.005
203.000,h2s,2.068602,-18.672,-1.046,-92.005
203.000,ph,7.864490,-18.672,-1.046,-92.005
203.200,temperature,3.344286,-18.746,-1.464,-92.010
203.250,turbidity,1.075026,-18.764,-1.568,-92.011
203.400,temperature,3.240329,-18.818,-1.880,-92.016
203.500,turbidity,1.568120,-18.853,-2.088,-92.019
203.500,h2s,2.171822,-18.853,-2.088,-92.019
203.600,temperature,3.234553,-18.888,-2.295,-92.024
203.750,turbidity,0.991116,-18.939,-2.605,-92.030
203.800,temperature,3.121767,-18.955,-2.708,-92.033
204.000,temperature,3.021931,-19.021,-3.119,-92.044
204.000,turbidity,1.162040,-19.021,-3.119,-92.044
204.000,h2s,1.957756,-19.021,-3.119,-92.044
204.000,ph,7.895955,-19.021,-3.119,-92.044
204.200,temperature,3.084396,-19.085,-3.527,-92.056
204.250,turbidity,1.287332,-19.100,-3.629,-92.060
204.400,temperature,3.039750,-19.146,-3.933,-92.070
204.500,turbidity,1.099493,-19.176,-4.135,-92.078
204.500,h2s,2.090851,-19.176,-4.135,-92.078
204.600,temperature,3.000782,-19.206,-4.335,-92.086
204.750,turbidity,1.541362,-19.249,-4.635,-92.098
204.800,temperature,3.013975,-19.263,-4.735,-92.103
205.000,temperature,2.983972,-19.319,-5.130,-92.122
205.000,turbidity,0.961631,-19.319,-5.130,-92.122
205.000,h2s,1.728595,-19.319,-5.130,-92.122
205.000,ph,7.906926,-19.319,-5.130,-92.122
205.200,temperature,2.906576,-19.372,-5.522,-92.142
205.250,turbidity,1.090291,-19.385,-5.619,-92.147
205.400,temperature,2.883410,-19.423,-5.909,-92.163
205.500,turbidity,0.955321,-19.447,-6.101,-92.175
205.500,h2s,1.414737,-19.447,-6.101,-92.175
205.600,temperature,2.771808,-19.472,-6.292,-92.187
205.750,turbidity,1.263710,-19.507,-6.576,-92.205
205.800,temperature,2.720976,-19.518,-6.670,-92.211
206.000,temperature,2.757551,-19.563,-7.042,-92.238
206.000,turbidity,0.722041,-19.563,-7.042,-92.238
206.000,h2s,1.537474,-19.563,-7.042,-92.238
206.000,ph,7.907977,-19.563,-7.042,-92.238
206.200,temperature,2.639812,-19.605,-7.409,-92.265
206.250,turbidity,1.427058,-19.616,-7.500,-92.273
206.400,temperature,2.599445,-19.646,-7.770,-92.295
206.500,turbidity,0.609118,-19.665,-7.949,-92.310
206.500,h2s,1.067057,-19.665,-7.949,-92.310
206.600,temperature,2.769743,-19.684,-8.126,-92.325
206.750,turbidity,1.286871,-19.711,-8.388,-92.350
206.800,temperature,2.597262,-19.720,-8.475,-92.358
207.000,temperature,2.539166,-19.754,-8.817,-92.392
207.000,turbidity,0.469807,-19.754,-8.817,-92.392
207.000,h2s,1.344315,-19.754,-8.817,-92.392
207.000,ph,7.925586,-19.754,-8.817,-92.392
207.200,temperature,2.504454,-19.785,-9.152,-92.427
207.250,turbidity,0.930477,-19.793,-9.235,-92.436
207.400,temperature,2.434563,-19.815,-9.480,-92.464
207.500,turbidity,0.724376,-19.829,-9.642,-92.482
207.500,h2s,0.736280,-19.829,-9.642,-92.482
207.600,temperature,2.494409,-19.842,-9.801,-92.502
207.750,turbidity,0.975668,-19.861,-10.037,-92.531
207.800,temperature,2.440676,-19.867,-10.115,-92.541
208.000,temperature,2.481194,-19.890,-10.420,-92.583
208.000,turbidity,0.824389,-19.890,-10.420,-92.583
208.000,h2s,0.271273,-19.890,-10.420,-92.583
208.000,ph,7.933637,-19.890,-10.420,-92.583
208.200,temperature,2.437781,-19.911,-10.717,-92.625
208.250,turbidity,0.931023,-19.916,-10.790,-92.636
208.400,temperature,2.373817,-19.930,-11.006,-92.669
208.500,turbidity,0.373011,-19.938,-11.147,-92.692
208.500,h2s,0.717328,-19.938,-11.147,-92.692
208.600,temperature,2.273070,-19.946,-11.286,-92.715
208.750,turbidity,0.202585,-19.957,-11.491,-92.750
208.800,temperature,2.357119,-19.961,-11.558,-92.761
209.000,temperature,2.336161,-19.973,-11.820,-92.810
209.000,turbidity,0.308848,-19.973,-11.820,-92.810
209.000,h2s,0.252353,-19.973,-11.820,-92.810
209.000,ph,7.912350,-19.973,-11.820,-92.810
209.200,temperature,2.214877,-19.982,-12.073,-92.859
209.250,turbidity,0.293327,-19.985,-12.135,-92.872
209.400,temperature,2.328985,-19.990,-12.317,-92.910
209.500,turbidity,0.331790,-19.993,-12.436,-92.936
209.500,h2s,0.785151,-19.993,-12.436,-92.936
209.600,temperature,2.237980,-19.996,-12.551,-92.963
209.750,turbidity,0.455951,-19.998,-12.721,-93.003
209.800,temperature,2.334876,-19.999,-12.776,-93.017
210.000,temperature,2.268083,-20.000,-12.990,-93.072
210.000,turbidity,0.446904,-20.000,-12.990,-93.072
210.000,h2s,0.582392,-20.000,-12.990,-93.072
210.000,ph,7.962849,-20.000,-12.990,-93.072
210.200,temperature,2.231426,-19.999,-13.195,-93.128
210.250,turbidity,0.619368,-19.998,-13.244,-93.143
210.400,temperature,2.263604,-19.996,-13.389,-93.186
210.500,turbidity,0.369220,-19.993,-13.482,-93.216
210.500,h2s,0.842323,-19.993,-13.482,-93.216
210.600,temperature,2.252266,-19.990,-13.572,-93.245
210.750,turbidity,0.385713,-19.985,-13.703,-93.291
210.800,temperature,2.243056,-19.982,-13.745,-93.306
211.000,temperature,2.275315,-19.973,-13.908,-93.368
211.000,turbidity,0.540377,-19.973,-13.908,-93.368
211.000,h2s,0.436519,-19.973,-13.908,-93.368
211.000,ph,8.001343,-19.973,-13.908,-93.368
211.200,temperature,2.135578,-19.961,-14.059,-93.431
211.250,turbidity,0.905402,-19.957,-14.095,-93.447
211.400,temperature,2.233764,-19.946,-14.200,-93.495
211.500,turbidity,0.470543,-19.938,-14.266,-93.528
211.500,h2s,0.184604,-19.938,-14.266,-93.528
211.600,temperature,2.180895,-19.930,-14.329,-93.561
211.750,turbidity,0.577467,-19.916,-14.419,-93.611
211.800,temperature,2.198944,-19.911,-14.447,-93.628
212.000,temperature,2.279985,-19.890,-14.554,-93.696
212.000,turbidity,0.621921,-19.890,-14.554,-93.696
212.000,h2s,0.542374,-19.890,-14.554,-93.696
212.000,ph,8.003694,-19.890,-14.554,-93.696
212.200,temperature,2.167703,-19.867,-14.650,-93.765
212.250,turbidity,0.315942,-19.861,-14.672,-93.783
212.400,temperature,2.225450,-19.842,-14.734,-93.836
212.500,turbidity,0.490974,-19.829,-14.772,-93.872
212.500,h2s,0.337377,-19.829,-14.772,-93.872
212.600,temperature,2.250447,-19.815,-14.807,-93.908
212.750,turbidity,0.389773,-19.793,-14.854,-93.962
212.800,temperature,2.228950,-19.785,-14.868,-93.981
213.000,temperature,2.207853,-19.754,-14.918,-94.055
213.000,turbidity,0.863970,-19.754,-14.918,-94.055
213.000,h2s,0.597230,-19.754,-14.918,-94.055
213.000,ph,8.023381,-19.754,-14.918,-94.055
213.200,temperature,2.216357,-19.720,-14.956,-94.130
213.250,turbidity,0.837417,-19.711,-14.963,-94.149
213.400,temperature,2.234903,-19.684,-14.982,-94.207
213.500,turbidity,0.363820,-19.665,-14.991,-94.245
213.500,h2s,0.283333,-19.665,-14.991,-94.245
213.600,temperature,2.168906,-19.646,-14.997,-94.284
213.750,turbidity,0.570810,-19.616,-15.000,-94.343
213.800,temperature,2.210873,-19.605,-15.000,-94.363
214.000,temperature,2.326230,-19.563,-14.991,-94.443
214.000,turbidity,0.771099,-19.563,-14.991,-94.443
